game,turn,player,move,land_square,nodes,time_ms,pruning_ratio,score_p0,score_p1,heuristic,depth,game_phase,suboptimal,score_deviation,score_loss,operator_blind
2,1,1,"[[1, 0], [2, 1]]","[2, 1]",85,19.3391,0.8103,0,0,greedy,3,opening,False,0.0,0.0,True
2,2,0,"[[5, 0], [4, 1]]","[4, 1]",107,23.3297,0.791,0,1.0,greedy,3,opening,False,0.0,0.0,False
2,3,1,"[[0, 1], [1, 0]]","[1, 0]",90,21.2607,0.8242,0,1.0,greedy,3,opening,False,0.0,0.0,True
2,4,0,"[[4, 1], [3, 2]]","[3, 2]",111,31.6834,0.8073,0,1.0,greedy,3,opening,False,0.0,0.0,False
2,5,1,"[[2, 1], [4, 3]]","[4, 3]",16,3.2082,0.75,0,1.0,greedy,3,opening,True,0.0,0.0,False
2,6,0,"[[6, 3], [5, 4]]","[5, 4]",162,38.7683,0.6384,0,1.0,greedy,3,opening,False,0.0,0.0,False
2,7,1,"[[1, 2], [2, 1]]","[2, 1]",77,17.2193,0.8496,0,1.0,greedy,3,opening,False,0.0,0.0,True
2,8,0,"[[5, 4], [3, 2]]","[3, 2]",10,2.8543,0.8438,0,1.0,greedy,3,opening,False,0.0,0.0,False
2,9,1,"[[2, 1], [4, 3]]","[4, 3]",16,2.6147,0.75,-11,1.0,greedy,3,opening,False,0.0,0.0,False
2,10,0,"[[6, 7], [5, 6]]","[5, 6]",144,42.855,0.6786,-11,14.0,greedy,3,opening,True,0,0.0,False
2,11,1,"[[4, 3], [5, 4]]","[5, 4]",134,43.2916,0.7383,-11,14.0,greedy,3,opening,False,0.0,0.0,True
2,12,0,"[[6, 5], [4, 3]]","[4, 3]",24,7.8757,0.625,-11,14.0,greedy,3,opening,False,0.0,0.0,False
2,13,1,"[[0, 3], [1, 2]]","[1, 2]",82,25.3801,0.7865,-22,14.0,greedy,3,opening,False,0.0,0.0,True
2,14,0,"[[5, 6], [4, 5]]","[4, 5]",165,38.0938,0.7656,-22,14.0,greedy,3,opening,False,0.0,0.0,False
2,15,1,"[[1, 0], [2, 1]]","[2, 1]",89,33.4027,0.8013,-22,14.0,greedy,3,opening,True,1.0,0.0,True
2,16,0,"[[4, 5], [3, 6]]","[3, 6]",275,85.5305,0.6094,-22,15.0,greedy,3,opening,False,0.0,0.0,False
2,17,1,"[[1, 6], [2, 7]]","[2, 7]",99,30.1294,0.779,-22,15.0,greedy,3,opening,False,0.0,0.0,True
