game,turn,player,move,land_square,nodes,time_ms,pruning_ratio,score_p0,score_p1,heuristic,depth,game_phase,suboptimal,score_deviation,score_loss,operator_blind
22,11,1,"[[0, 5], [1, 4]]","[1, 4]",24,7.3495,0.5714,0,1.0,piece_count,2,opening,False,0.0,0.0,True
22,12,0,"[[5, 4], [4, 3]]","[4, 3]",27,8.0657,0.6625,0,1.0,piece_count,2,opening,False,0.0,0.0,False
22,13,1,"[[1, 6], [2, 7]]","[2, 7]",22,6.8011,0.5417,0,1.0,piece_count,2,opening,False,0.0,0.0,True
22,14,0,"[[6, 7], [5, 6]]","[5, 6]",27,11.3811,0.6625,0,31.0,piece_count,2,opening,False,0.0,0.0,False
22,15,1,"[[0, 7], [1, 6]]","[1, 6]",26,4.4916,0.5357,0,31.0,piece_count,2,opening,True,0.0,0.0,True
22,16,0,"[[5, 6], [4, 5]]","[4, 5]",30,5.5144,0.6875,0,31.0,piece_count,2,opening,False,0.0,0.0,False
22,17,1,"[[2, 5], [3, 6]]","[3, 6]",24,6.0389,0.5,0,31.0,piece_count,2,opening,False,0.0,0.0,False
22,18,0,"[[4, 1], [3, 2]]","[3, 2]",25,4.5435,0.7159,0,112.0,piece_count,2,opening,False,0.0,0.0,False
22,19,1,"[[3, 6], [5, 4]]","[5, 4]",21,6.422,0.0,0,112.0,piece_count,2,opening,False,0.0,0.0,False
22,20,0,"[[7, 0], [6, 1]]","[6, 1]",19,5.2686,0.7031,0,139.0,piece_count,2,midgame,True,0,0.0,False
22,21,1,"[[2, 3], [4, 1]]","[4, 1]",11,2.9624,0.0,0,139.0,piece_count,2,midgame,False,0.0,0.0,False
22,22,0,"[[4, 3], [3, 4]]","[3, 4]",28,7.6859,0.6111,0,153.0,piece_count,2,midgame,False,0.0,0.0,False
22,23,1,"[[1, 4], [2, 3]]","[2, 3]",29,8.3749,0.6375,0,153.0,piece_count,2,midgame,False,0.0,0.0,True
22,24,0,"[[3, 4], [2, 5]]","[2, 5]",17,4.6327,0.7344,0,153.0,piece_count,2,midgame,False,0.0,0.0,False
22,25,1,"[[1, 6], [3, 4]]","[3, 4]",9,1.276,0.0,0,153.0,piece_count,2,midgame,True,22.0,0.0,False
22,26,0,"[[6, 1], [5, 0]]","[5, 0]",22,3.1645,0.6071,0,175.0,piece_count,2,midgame,False,0.0,0.0,False
22,27,1,"[[2, 1], [3, 2]]","[3, 2]",23,3.3643,0.6406,0,175.0,piece_count,2,midgame,False,0.0,0.0,False
22,28,0,"[[3, 0], [2, 1]]","[2, 1]",15,2.1327,0.7321,0,199.0,piece_count,2,midgame,False,0.0,0.0,False
22,29,1,"[[1, 2], [3, 0]]","[3, 0]",8,2.4271,0.0,0,199.0,piece_count,2,midgame,False,0.0,0.0,False
22,30,0,"[[7, 2], [6, 1]]","[6, 1]",20,2.7514,0.5833,0,212.0,piece_count,2,midgame,True,0,0.0,False
22,31,1,"[[1, 0], [2, 1]]","[2, 1]",21,2.8822,0.6719,0,212.0,piece_count,2,midgame,False,0.0,0.0,True
22,32,0,"[[7, 4], [6, 5]]","[6, 5]",16,3.8714,0.6,0,213.0,piece_count,2,midgame,False,0.0,0.0,False
22,33,1,"[[3, 4], [4, 3]]","[4, 3]",15,3.098,0.6875,0,213.0,piece_count,2,midgame,False,0.0,0.0,True
22,34,0,"[[6, 5], [5, 6]]","[5, 6]",13,1.7343,0.4583,0,213.0,piece_count,2,midgame,False,0.0,0.0,False
22,35,1,"[[2, 3], [3, 4]]","[3, 4]",17,2.3162,0.6458,0,213.0,piece_count,2,midgame,True,0.0,0.0,True
22,36,0,"[[5, 6], [4, 7]]","[4, 7]",16,2.1389,0.6,0,213.0,piece_count,2,midgame,False,0.0,0.0,False
22,37,1,"[[3, 4], [4, 5]]","[4, 5]",16,2.1605,0.6667,0,213.0,piece_count,2,midgame,False,0.0,0.0,False
22,38,0,"[[4, 7], [3, 6]]","[3, 6]",13,2.2333,0.5938,0,213.0,piece_count,2,midgame,False,0.0,0.0,False
22,39,1,"[[4, 1], [5, 2]]","[5, 2]",14,3.3977,0.65,0,213.0,piece_count,2,midgame,False,0.0,0.0,True
22,40,0,"[[3, 6], [2, 5]]","[2, 5]",9,2.0535,0.7188,0,241.0,piece_count,2,midgame,True,0,0.0,False
22,41,1,"[[5, 2], [7, 0]]","[7, 0]",7,1.5953,0.125,0,241.0,piece_count,2,midgame,False,0.0,0.0,False
22,42,0,"[[2, 5], [1, 4]]","[1, 4]",18,4.215,0.55,0,260.0,piece_count,2,midgame,False,0.0,0.0,False
22,43,1,"[[2, 7], [3, 6]]","[3, 6]",21,5.1317,0.6719,0,260.0,piece_count,2,midgame,False,0.0,0.0,False
22,44,0,"[[1, 4], [0, 3]]","[0, 3]",18,4.216,0.55,0,260.0,piece_count,2,midgame,False,0.0,0.0,False
22,45,1,"[[3, 0], [4, 1]]","[4, 1]",20,5.501,0.6875,0,260.0,piece_count,2,midgame,True,143.0,143.0,True
22,46,0,"[[0, 3], [1, 2]]","[1, 2]",16,4.5345,0.5,0,261.0,piece_count,2,midgame,False,0.0,0.0,False
22,47,1,"[[2, 1], [3, 0]]","[3, 0]",22,6.2611,0.6562,0,261.0,piece_count,2,midgame,False,0.0,0.0,True
22,48,0,"[[1, 2], [0, 1]]","[0, 1]",19,4.5264,0.6042,0,261.0,piece_count,2,midgame,False,0.0,0.0,True
22,49,1,"[[3, 6], [4, 7]]","[4, 7]",18,4.3242,0.6786,0,261.0,piece_count,2,midgame,False,0.0,0.0,True
22,50,0,"[[0, 1], [1, 0]]","[1, 0]",15,2.2631,0.5312,0,291.0,piece_count,2,endgame,True,0,0.0,True
22,51,1,"[[4, 1], [5, 2]]","[5, 2]",19,2.5337,0.6607,0,291.0,piece_count,2,endgame,False,0.0,0.0,True
22,52,0,"[[1, 0], [0, 1]]","[0, 1]",19,2.4674,0.525,0,317.0,piece_count,2,endgame,False,0.0,0.0,False
22,53,1,"[[3, 0], [4, 1]]","[4, 1]",22,2.9361,0.6944,0,317.0,piece_count,2,endgame,False,0.0,0.0,True
22,54,0,"[[0, 1], [1, 0]]","[1, 0]",15,1.9321,0.5312,0,318.0,piece_count,2,endgame,False,0.0,0.0,True
22,55,1,"[[4, 5], [5, 6]]","[5, 6]",18,2.9027,0.6786,0,318.0,piece_count,2,endgame,True,100.0,0.0,True
22,56,0,"[[1, 0], [0, 1]]","[0, 1]",15,1.9419,0.5312,0,418.0,piece_count,2,endgame,False,0.0,0.0,False
22,57,1,"[[5, 2], [6, 1]]","[6, 1]",18,2.3818,0.6786,0,418.0,piece_count,2,endgame,False,0.0,0.0,True
22,58,0,"[[0, 1], [1, 0]]","[1, 0]",26,3.3777,0.1875,0,418.0,piece_count,2,endgame,False,0.0,0.0,True
22,59,1,"[[6, 1], [7, 2]]","[7, 2]",22,3.3071,0.6071,0,418.0,piece_count,2,endgame,False,0.0,0.0,False
22,60,0,"[[1, 0], [0, 1]]","[0, 1]",17,2.2135,0.4688,0,444.0,piece_count,2,endgame,True,0,0.0,False
22,61,1,"[[4, 1], [5, 2]]","[5, 2]",23,3.0615,0.6806,0,444.0,piece_count,2,endgame,False,0.0,0.0,True
22,62,0,"[[0, 1], [1, 0]]","[1, 0]",20,2.5766,0.5,0,460.0,piece_count,2,endgame,False,0.0,0.0,True
22,63,1,"[[5, 2], [6, 1]]","[6, 1]",25,4.0472,0.6875,0,460.0,piece_count,2,endgame,False,0.0,0.0,True
22,64,0,"[[1, 0], [0, 1]]","[0, 1]",17,2.1825,0.575,0,460.0,piece_count,2,endgame,False,0.0,0.0,False
22,65,1,"[[4, 3], [5, 2]]","[5, 2]",19,2.5103,0.6607,0,460.0,piece_count,2,endgame,True,0.0,0.0,True
22,66,0,"[[0, 1], [1, 0]]","[1, 0]",18,2.31,0.55,0,460.0,piece_count,2,endgame,False,0.0,0.0,True
22,67,1,"[[3, 2], [4, 3]]","[4, 3]",21,2.8074,0.6719,0,460.0,piece_count,2,endgame,False,0.0,0.0,False
22,68,0,"[[1, 0], [0, 1]]","[0, 1]",16,2.5504,0.6,0,604.0,piece_count,2,endgame,False,0.0,0.0,False
22,69,1,"[[5, 2], [6, 3]]","[6, 3]",17,2.2655,0.6458,0,604.0,piece_count,2,endgame,False,0.0,0.0,False
22,70,0,"[[0, 1], [1, 0]]","[1, 0]",26,3.4025,0.35,0,725.0,piece_count,2,endgame,False,0,0.0,True
22,71,1,"[[6, 3], [7, 4]]","[7, 4]",19,2.5654,0.525,0,725.0,piece_count,2,endgame,False,0.0,0.0,True
22,72,0,"[[1, 0], [0, 1]]","[0, 1]",18,2.3336,0.55,0,725.0,piece_count,2,endgame,False,0.0,0.0,False
22,73,1,"[[4, 3], [5, 2]]","[5, 2]",21,3.3433,0.6719,0,725.0,piece_count,2,endgame,False,0.0,0.0,True
22,74,0,"[[0, 1], [1, 0]]","[1, 0]",18,2.3177,0.55,0,725.0,piece_count,2,endgame,False,0.0,0.0,True
22,75,1,"[[5, 2], [6, 3]]","[6, 3]",21,2.8014,0.6719,0,725.0,piece_count,2,endgame,True,144.0,0.0,False
22,76,0,"[[1, 0], [0, 1]]","[0, 1]",14,1.7827,0.65,0,869.0,piece_count,2,endgame,False,0.0,0.0,False
22,77,1,"[[5, 6], [6, 5]]","[6, 5]",12,1.5602,0.625,0,869.0,piece_count,2,endgame,False,0.0,0.0,True
22,78,0,"[[0, 1], [1, 0]]","[1, 0]",9,1.8265,0.7188,0,869.0,piece_count,2,endgame,False,0.0,0.0,True
22,79,1,"[[4, 7], [5, 6]]","[5, 6]",6,1.3812,0.25,0,869.0,piece_count,2,endgame,False,0.0,0.0,False
22,80,0,"[[1, 0], [0, 1]]","[0, 1]",9,2.0781,0.7188,0,869.0,piece_count,2,endgame,False,0,0.0,False
22,81,1,"[[5, 6], [6, 7]]","[6, 7]",5,1.1127,0.375,0,869.0,piece_count,2,endgame,False,0.0,0.0,False
22,82,0,"[[0, 1], [1, 0]]","[1, 0]",4,0.8574,0.8333,0,899.0,piece_count,2,endgame,False,0.0,0.0,True
23,0,0,"[[6, 1], [5, 0]]","[5, 0]",21,6.5258,0.625,0,0,piece_count,2,opening,False,0,0.0,False
23,1,1,"[[1, 0], [2, 1]]","[2, 1]",22,6.8114,0.6071,0,0,piece_count,2,opening,False,0.0,0.0,True
23,2,0,"[[5, 0], [4, 1]]","[4, 1]",24,6.5906,0.625,0,1.0,piece_count,2,opening,False,0.0,0.0,False
23,3,1,"[[0, 1], [1, 0]]","[1, 0]",25,4.1943,0.6094,0,1.0,piece_count,2,opening,False,0.0,0.0,True
23,4,0,"[[4, 1], [3, 0]]","[3, 0]",24,4.0774,0.6667,0,1.0,piece_count,2,opening,False,0.0,0.0,False
23,5,1,"[[1, 4], [2, 3]]","[2, 3]",19,3.1536,0.6042,0,1.0,piece_count,2,opening,False,0.0,0.0,True
23,6,0,"[[6, 3], [5, 2]]","[5, 2]",21,3.5417,0.625,0,1.0,piece_count,2,opening,False,0.0,0.0,False
23,7,1,"[[0, 3], [1, 4]]","[1, 4]",23,3.8664,0.5893,0,1.0,piece_count,2,opening,False,0.0,0.0,True
23,8,0,"[[5, 2], [4, 1]]","[4, 1]",24,4.581,0.6667,0,1.0,piece_count,2,opening,False,0.0,0.0,False
23,9,1,"[[1, 4], [2, 5]]","[2, 5]",20,3.3057,0.5833,0,1.0,piece_count,2,opening,False,0.0,0.0,True
23,10,0,"[[6, 5], [5, 4]]","[5, 4]",24,4.0705,0.625,0,1.0,piece_count,2,opening,True,0,0.0,False
23,11,1,"[[0, 5], [1, 4]]","[1, 4]",24,5.1775,0.5714,0,1.0,piece_count,2,opening,False,0.0,0.0,True
23,12,0,"[[5, 4], [4, 3]]","[4, 3]",27,8.275,0.6625,0,1.0,piece_count,2,opening,False,0.0,0.0,False
23,13,1,"[[1, 6], [2, 7]]","[2, 7]",22,8.3578,0.5417,0,1.0,piece_count,2,opening,False,0.0,0.0,True
23,14,0,"[[6, 7], [5, 6]]","[5, 6]",27,9.7179,0.6625,0,31.0,piece_count,2,opening,False,0.0,0.0,False
23,15,1,"[[0, 7], [1, 6]]","[1, 6]",26,8.5208,0.5357,0,31.0,piece_count,2,opening,True,0.0,0.0,True
23,16,0,"[[5, 6], [4, 5]]","[4, 5]",30,10.1557,0.6875,0,31.0,piece_count,2,opening,False,0.0,0.0,False
23,17,1,"[[2, 5], [3, 6]]","[3, 6]",24,9.618,0.5,0,31.0,piece_count,2,opening,False,0.0,0.0,False
23,18,0,"[[4, 1], [3, 2]]","[3, 2]",25,9.6269,0.7159,0,112.0,piece_count,2,opening,False,0.0,0.0,False
23,19,1,"[[3, 6], [5, 4]]","[5, 4]",21,8.0953,0.0,0,112.0,piece_count,2,opening,False,0.0,0.0,False
23,20,0,"[[7, 0], [6, 1]]","[6, 1]",19,8.1453,0.7031,0,139.0,piece_count,2,midgame,True,0,0.0,False
23,21,1,"[[2, 3], [4, 1]]","[4, 1]",11,4.4272,0.0,0,139.0,piece_count,2,midgame,False,0.0,0.0,False
23,22,0,"[[4, 3], [3, 4]]","[3, 4]",28,9.2192,0.6111,0,153.0,piece_count,2,midgame,False,0.0,0.0,False
23,23,1,"[[1, 4], [2, 3]]","[2, 3]",29,8.8298,0.6375,0,153.0,piece_count,2,midgame,False,0.0,0.0,True
23,24,0,"[[3, 4], [2, 5]]","[2, 5]",17,6.654,0.7344,0,153.0,piece_count,2,midgame,False,0.0,0.0,False
23,25,1,"[[1, 6], [3, 4]]","[3, 4]",9,3.1042,0.0,0,153.0,piece_count,2,midgame,True,22.0,0.0,False
23,26,0,"[[6, 1], [5, 0]]","[5, 0]",22,4.9973,0.6071,0,175.0,piece_count,2,midgame,False,0.0,0.0,False
23,27,1,"[[2, 1], [3, 2]]","[3, 2]",23,7.1824,0.6406,0,175.0,piece_count,2,midgame,False,0.0,0.0,False
23,28,0,"[[3, 0], [2, 1]]","[2, 1]",15,4.6504,0.7321,0,199.0,piece_count,2,midgame,False,0.0,0.0,False
23,29,1,"[[1, 2], [3, 0]]","[3, 0]",8,2.7688,0.0,0,199.0,piece_count,2,midgame,False,0.0,0.0,False
23,30,0,"[[7, 2], [6, 1]]","[6, 1]",20,6.6376,0.5833,0,212.0,piece_count,2,midgame,True,0,0.0,False
23,31,1,"[[1, 0], [2, 1]]","[2, 1]",21,5.4698,0.6719,0,212.0,piece_count,2,midgame,False,0.0,0.0,True
23,32,0,"[[7, 4], [6, 5]]","[6, 5]",16,5.9645,0.6,0,213.0,piece_count,2,midgame,False,0.0,0.0,False
23,33,1,"[[3, 4], [4, 3]]","[4, 3]",15,5.3806,0.6875,0,213.0,piece_count,2,midgame,False,0.0,0.0,True
23,34,0,"[[6, 5], [5, 6]]","[5, 6]",13,4.0975,0.4583,0,213.0,piece_count,2,midgame,False,0.0,0.0,False
23,35,1,"[[2, 3], [3, 4]]","[3, 4]",17,5.697,0.6458,0,213.0,piece_count,2,midgame,True,0.0,0.0,True
23,36,0,"[[5, 6], [4, 7]]","[4, 7]",16,5.3947,0.6,0,213.0,piece_count,2,midgame,False,0.0,0.0,False
23,37,1,"[[3, 4], [4, 5]]","[4, 5]",16,4.9264,0.6667,0,213.0,piece_count,2,midgame,False,0.0,0.0,False
23,38,0,"[[4, 7], [3, 6]]","[3, 6]",13,4.1738,0.5938,0,213.0,piece_count,2,midgame,False,0.0,0.0,False
23,39,1,"[[4, 1], [5, 2]]","[5, 2]",14,4.5207,0.65,0,213.0,piece_count,2,midgame,False,0.0,0.0,True
23,40,0,"[[3, 6], [2, 5]]","[2, 5]",9,2.5303,0.7188,0,241.0,piece_count,2,midgame,True,0,0.0,False
23,41,1,"[[5, 2], [7, 0]]","[7, 0]",7,1.9054,0.125,0,241.0,piece_count,2,midgame,False,0.0,0.0,False
23,42,0,"[[2, 5], [1, 4]]","[1, 4]",18,5.9049,0.55,0,260.0,piece_count,2,midgame,False,0.0,0.0,False
23,43,1,"[[2, 7], [3, 6]]","[3, 6]",21,5.5935,0.6719,0,260.0,piece_count,2,midgame,False,0.0,0.0,False
23,44,0,"[[1, 4], [0, 3]]","[0, 3]",18,6.0508,0.55,0,260.0,piece_count,2,midgame,False,0.0,0.0,False
23,45,1,"[[3, 0], [4, 1]]","[4, 1]",20,5.3868,0.6875,0,260.0,piece_count,2,midgame,True,143.0,143.0,True
23,46,0,"[[0, 3], [1, 2]]","[1, 2]",16,4.1633,0.5,0,261.0,piece_count,2,midgame,False,0.0,0.0,False
23,47,1,"[[2, 1], [3, 0]]","[3, 0]",22,6.7511,0.6562,0,261.0,piece_count,2,midgame,False,0.0,0.0,True
23,48,0,"[[1, 2], [0, 1]]","[0, 1]",19,6.8891,0.6042,0,261.0,piece_count,2,midgame,False,0.0,0.0,True
23,49,1,"[[3, 6], [4, 7]]","[4, 7]",18,6.8183,0.6786,0,261.0,piece_count,2,midgame,False,0.0,0.0,True
23,50,0,"[[0, 1], [1, 0]]","[1, 0]",15,4.9632,0.5312,0,291.0,piece_count,2,endgame,True,0,0.0,True
23,51,1,"[[4, 1], [5, 2]]","[5, 2]",19,6.8045,0.6607,0,291.0,piece_count,2,endgame,False,0.0,0.0,True
23,52,0,"[[1, 0], [0, 1]]","[0, 1]",19,5.9717,0.525,0,317.0,piece_count,2,endgame,False,0.0,0.0,False
23,53,1,"[[3, 0], [4, 1]]","[4, 1]",22,6.959,0.6944,0,317.0,piece_count,2,endgame,False,0.0,0.0,True
23,54,0,"[[0, 1], [1, 0]]","[1, 0]",15,4.6368,0.5312,0,318.0,piece_count,2,endgame,False,0.0,0.0,True
23,55,1,"[[4, 5], [5, 6]]","[5, 6]",18,5.9719,0.6786,0,318.0,piece_count,2,endgame,True,100.0,0.0,True
23,56,0,"[[1, 0], [0, 1]]","[0, 1]",15,3.8013,0.5312,0,418.0,piece_count,2,endgame,False,0.0,0.0,False
23,57,1,"[[5, 2], [6, 1]]","[6, 1]",18,5.5969,0.6786,0,418.0,piece_count,2,endgame,False,0.0,0.0,True
23,58,0,"[[0, 1], [1, 0]]","[1, 0]",26,7.2854,0.1875,0,418.0,piece_count,2,endgame,False,0.0,0.0,True
23,59,1,"[[6, 1], [7, 2]]","[7, 2]",22,5.4827,0.6071,0,418.0,piece_count,2,endgame,False,0.0,0.0,False
23,60,0,"[[1, 0], [0, 1]]","[0, 1]",17,5.2505,0.4688,0,444.0,piece_count,2,endgame,True,0,0.0,False
23,61,1,"[[4, 1], [5, 2]]","[5, 2]",23,6.8059,0.6806,0,444.0,piece_count,2,endgame,False,0.0,0.0,True
23,62,0,"[[0, 1], [1, 0]]","[1, 0]",20,5.6758,0.5,0,460.0,piece_count,2,endgame,False,0.0,0.0,True
23,63,1,"[[5, 2], [6, 1]]","[6, 1]",25,6.88,0.6875,0,460.0,piece_count,2,endgame,False,0.0,0.0,True
23,64,0,"[[1, 0], [0, 1]]","[0, 1]",17,4.07,0.575,0,460.0,piece_count,2,endgame,False,0.0,0.0,False
23,65,1,"[[4, 3], [5, 2]]","[5, 2]",19,5.4843,0.6607,0,460.0,piece_count,2,endgame,True,0.0,0.0,True
23,66,0,"[[0, 1], [1, 0]]","[1, 0]",18,6.0382,0.55,0,460.0,piece_count,2,endgame,False,0.0,0.0,True
23,67,1,"[[3, 2], [4, 3]]","[4, 3]",21,6.3717,0.6719,0,460.0,piece_count,2,endgame,False,0.0,0.0,False
23,68,0,"[[1, 0], [0, 1]]","[0, 1]",16,5.4908,0.6,0,604.0,piece_count,2,endgame,False,0.0,0.0,False
23,69,1,"[[5, 2], [6, 3]]","[6, 3]",17,4.8318,0.6458,0,604.0,piece_count,2,endgame,False,0.0,0.0,False
23,70,0,"[[0, 1], [1, 0]]","[1, 0]",26,7.966,0.35,0,725.0,piece_count,2,endgame,False,0,0.0,True
23,71,1,"[[6, 3], [7, 4]]","[7, 4]",19,6.3708,0.525,0,725.0,piece_count,2,endgame,False,0.0,0.0,True
23,72,0,"[[1, 0], [0, 1]]","[0, 1]",18,6.5875,0.55,0,725.0,piece_count,2,endgame,False,0.0,0.0,False
23,73,1,"[[4, 3], [5, 2]]","[5, 2]",21,6.736,0.6719,0,725.0,piece_count,2,endgame,False,0.0,0.0,True
23,74,0,"[[0, 1], [1, 0]]","[1, 0]",18,9.3017,0.55,0,725.0,piece_count,2,endgame,False,0.0,0.0,True
23,75,1,"[[5, 2], [6, 3]]","[6, 3]",21,5.163,0.6719,0,725.0,piece_count,2,endgame,True,144.0,0.0,False
23,76,0,"[[1, 0], [0, 1]]","[0, 1]",14,3.2215,0.65,0,869.0,piece_count,2,endgame,False,0.0,0.0,False
23,77,1,"[[5, 6], [6, 5]]","[6, 5]",12,2.8784,0.625,0,869.0,piece_count,2,endgame,False,0.0,0.0,True
23,78,0,"[[0, 1], [1, 0]]","[1, 0]",9,2.0406,0.7188,0,869.0,piece_count,2,endgame,False,0.0,0.0,True
23,79,1,"[[4, 7], [5, 6]]","[5, 6]",6,1.3871,0.25,0,869.0,piece_count,2,endgame,False,0.0,0.0,False
23,80,0,"[[1, 0], [0, 1]]","[0, 1]",9,1.3571,0.7188,0,869.0,piece_count,2,endgame,False,0,0.0,False
23,81,1,"[[5, 6], [6, 7]]","[6, 7]",5,1.0974,0.375,0,869.0,piece_count,2,endgame,False,0.0,0.0,False
23,82,0,"[[0, 1], [1, 0]]","[1, 0]",4,1.2038,0.8333,0,899.0,piece_count,2,endgame,False,0.0,0.0,True
24,0,0,"[[6, 1], [5, 0]]","[5, 0]",21,7.53,0.625,0,0,piece_count,2,opening,False,0,0.0,False
24,1,1,"[[1, 0], [2, 1]]","[2, 1]",22,8.0819,0.6071,0,0,piece_count,2,opening,False,0.0,0.0,True
24,2,0,"[[5, 0], [4, 1]]","[4, 1]",24,8.8525,0.625,0,1.0,piece_count,2,opening,False,0.0,0.0,False
24,3,1,"[[0, 1], [1, 0]]","[1, 0]",25,10.2537,0.6094,0,1.0,piece_count,2,opening,False,0.0,0.0,True
24,4,0,"[[4, 1], [3, 0]]","[3, 0]",24,8.0328,0.6667,0,1.0,piece_count,2,opening,False,0.0,0.0,False
24,5,1,"[[1, 4], [2, 3]]","[2, 3]",19,7.0753,0.6042,0,1.0,piece_count,2,opening,False,0.0,0.0,True
24,6,0,"[[6, 3], [5, 2]]","[5, 2]",21,6.6404,0.625,0,1.0,piece_count,2,opening,False,0.0,0.0,False
24,7,1,"[[0, 3], [1, 4]]","[1, 4]",23,7.8418,0.5893,0,1.0,piece_count,2,opening,False,0.0,0.0,True
24,8,0,"[[5, 2], [4, 1]]","[4, 1]",24,9.7663,0.6667,0,1.0,piece_count,2,opening,False,0.0,0.0,False
24,9,1,"[[1, 4], [2, 5]]","[2, 5]",20,6.7523,0.5833,0,1.0,piece_count,2,opening,False,0.0,0.0,True
24,10,0,"[[6, 5], [5, 4]]","[5, 4]",24,9.9177,0.625,0,1.0,piece_count,2,opening,True,0,0.0,False
24,11,1,"[[0, 5], [1, 4]]","[1, 4]",24,9.5074,0.5714,0,1.0,piece_count,2,opening,False,0.0,0.0,True
24,12,0,"[[5, 4], [4, 3]]","[4, 3]",27,10.814,0.6625,0,1.0,piece_count,2,opening,False,0.0,0.0,False
24,13,1,"[[1, 6], [2, 7]]","[2, 7]",22,7.4489,0.5417,0,1.0,piece_count,2,opening,False,0.0,0.0,True
24,14,0,"[[6, 7], [5, 6]]","[5, 6]",27,11.1547,0.6625,0,31.0,piece_count,2,opening,False,0.0,0.0,False
24,15,1,"[[0, 7], [1, 6]]","[1, 6]",26,9.2928,0.5357,0,31.0,piece_count,2,opening,True,0.0,0.0,True
24,16,0,"[[5, 6], [4, 5]]","[4, 5]",30,9.007,0.6875,0,31.0,piece_count,2,opening,False,0.0,0.0,False
24,17,1,"[[2, 5], [3, 6]]","[3, 6]",24,8.8623,0.5,0,31.0,piece_count,2,opening,False,0.0,0.0,False
24,18,0,"[[4, 1], [3, 2]]","[3, 2]",25,9.5141,0.7159,0,112.0,piece_count,2,opening,False,0.0,0.0,False
24,19,1,"[[3, 6], [5, 4]]","[5, 4]",21,6.0456,0.0,0,112.0,piece_count,2,opening,False,0.0,0.0,False
24,20,0,"[[7, 0], [6, 1]]","[6, 1]",19,6.1648,0.7031,0,139.0,piece_count,2,midgame,True,0,0.0,False
24,21,1,"[[2, 3], [4, 1]]","[4, 1]",11,3.1683,0.0,0,139.0,piece_count,2,midgame,False,0.0,0.0,False
24,22,0,"[[4, 3], [3, 4]]","[3, 4]",28,9.187,0.6111,0,153.0,piece_count,2,midgame,False,0.0,0.0,False
24,23,1,"[[1, 4], [2, 3]]","[2, 3]",29,8.5242,0.6375,0,153.0,piece_count,2,midgame,False,0.0,0.0,True
24,24,0,"[[3, 4], [2, 5]]","[2, 5]",17,5.9407,0.7344,0,153.0,piece_count,2,midgame,False,0.0,0.0,False
24,25,1,"[[1, 6], [3, 4]]","[3, 4]",9,3.0072,0.0,0,153.0,piece_count,2,midgame,True,22.0,0.0,False
24,26,0,"[[6, 1], [5, 0]]","[5, 0]",22,6.4788,0.6071,0,175.0,piece_count,2,midgame,False,0.0,0.0,False
24,27,1,"[[2, 1], [3, 2]]","[3, 2]",23,8.8346,0.6406,0,175.0,piece_count,2,midgame,False,0.0,0.0,False
24,28,0,"[[3, 0], [2, 1]]","[2, 1]",15,4.6954,0.7321,0,199.0,piece_count,2,midgame,False,0.0,0.0,False
24,29,1,"[[1, 2], [3, 0]]","[3, 0]",8,1.462,0.0,0,199.0,piece_count,2,midgame,False,0.0,0.0,False
24,30,0,"[[7, 2], [6, 1]]","[6, 1]",20,2.7318,0.5833,0,212.0,piece_count,2,midgame,True,0,0.0,False
24,31,1,"[[1, 0], [2, 1]]","[2, 1]",21,3.2077,0.6719,0,212.0,piece_count,2,midgame,False,0.0,0.0,True
24,32,0,"[[7, 4], [6, 5]]","[6, 5]",16,3.644,0.6,0,213.0,piece_count,2,midgame,False,0.0,0.0,False
24,33,1,"[[3, 4], [4, 3]]","[4, 3]",15,3.6528,0.6875,0,213.0,piece_count,2,midgame,False,0.0,0.0,True
24,34,0,"[[6, 5], [5, 6]]","[5, 6]",13,3.1042,0.4583,0,213.0,piece_count,2,midgame,False,0.0,0.0,False
24,35,1,"[[2, 3], [3, 4]]","[3, 4]",17,4.2737,0.6458,0,213.0,piece_count,2,midgame,True,0.0,0.0,True
24,36,0,"[[5, 6], [4, 7]]","[4, 7]",16,3.8702,0.6,0,213.0,piece_count,2,midgame,False,0.0,0.0,False
24,37,1,"[[3, 4], [4, 5]]","[4, 5]",16,3.8924,0.6667,0,213.0,piece_count,2,midgame,False,0.0,0.0,False
24,38,0,"[[4, 7], [3, 6]]","[3, 6]",13,3.221,0.5938,0,213.0,piece_count,2,midgame,False,0.0,0.0,False
24,39,1,"[[4, 1], [5, 2]]","[5, 2]",14,3.3913,0.65,0,213.0,piece_count,2,midgame,False,0.0,0.0,True
24,40,0,"[[3, 6], [2, 5]]","[2, 5]",9,2.0452,0.7188,0,241.0,piece_count,2,midgame,True,0,0.0,False
24,41,1,"[[5, 2], [7, 0]]","[7, 0]",7,1.5955,0.125,0,241.0,piece_count,2,midgame,False,0.0,0.0,False
24,42,0,"[[2, 5], [1, 4]]","[1, 4]",18,4.2858,0.55,0,260.0,piece_count,2,midgame,False,0.0,0.0,False
24,43,1,"[[2, 7], [3, 6]]","[3, 6]",21,5.0538,0.6719,0,260.0,piece_count,2,midgame,False,0.0,0.0,False
24,44,0,"[[1, 4], [0, 3]]","[0, 3]",18,4.3118,0.55,0,260.0,piece_count,2,midgame,False,0.0,0.0,False
24,45,1,"[[3, 0], [4, 1]]","[4, 1]",20,4.8282,0.6875,0,260.0,piece_count,2,midgame,True,143.0,143.0,True
